 Lista de Imóveis da Caixa;;Data de geração:;08/05/2026;;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 302, BL 16 LT 01 ;88.990,38;152.000,00;41.46;Não;Apartamento, 100.91 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712661577
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 104, BL 14 ;84.306,67;144.000,00;41.46;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712836113
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 501, BL 15 ;87.819,45;150.000,00;41.46;Não;Apartamento, 100.91 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714525255
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 201, BL 16 ;87.819,45;150.000,00;41.46;Não;Apartamento, 100.91 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714617583
8,55553E+12;RJ ;NOVA IGUACU ;CAMPO ALEGRE ;RUA DOUTOR SERGIO AROUCA, N. SN, CASA 37 TIPO B LT 14 ;84.306,67;144.000,00;41.46;Não;Casa, 57.56 de área total, 57.56 de área privativa, 57.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530400483
8,55553E+12;RJ ;NOVA IGUACU ;CAMPO ALEGRE ;RUA DOUTOR SERGIO AROUCA, N. 103, LT 18 ;87.572,61;149.578,39;41.46;Não;Casa, 58.29 de área total, 58.40 de área privativa, 30.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532365995
8,55554E+12;RJ ;NOVA IGUACU ;CAMPO ALEGRE ;RUA DOUTOR ALBERT SABIN, N. SN, CS 63 ;87.819,45;150.000,00;41.46;Não;Casa, 57.56 de área total, 57.56 de área privativa, 16378.33 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536497462
8,44441E+12;RJ ;NOVA IGUACU ;IPIRANGA ;RUA SEIS, N. 330, LT 33 QD D ;84.892,14;145.000,00;41.46;Não;Casa, 48.40 de área total, 48.40 de área privativa, 153.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413655920
8,44442E+12;RJ ;NOVA IGUACU ;IPIRANGA ;RUA CINCO, N. 6, ;84.306,67;144.000,00;41.46;Não;Casa, 55.43 de área total, 55.43 de área privativa, 48.08 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415276072
8,44442E+12;RJ ;NOVA IGUACU ;IPIRANGA ;RUA ONZE, N. 22, LT32 QM - LOT PQ MARAPICU II ;83.135,75;142.000,00;41.46;Não;Casa, 33.22 de área total, 33.22 de área privativa, 51.34 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420901060
8,44443E+12;RJ ;NOVA IGUACU ;IPIRANGA ;RUA DEZ, N. 79, Apto 102, LT 08 QD M ;83.135,75;142.000,00;41.46;Não;Apartamento, 44.66 de área total, 41.70 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433692651
8,44443E+12;RJ ;NOVA IGUACU ;MARAPICU ;RUA PEDRO PAULO LOPES, N. 118, CS 04 LT 4C QD F ;90.746,77;155.000,00;41.46;Não;Casa, 54.04 de área total, 37.59 de área privativa, 91.63 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426803206
8,44443E+12;RJ ;NOVA IGUACU ;MARAPICU ;RUA FELDESPATO, N. 47, Apto 101, LT 21 QD 06 ;87.819,45;150.000,00;41.46;Não;Apartamento, 49.48 de área total, 49.48 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430658355
8,78771E+12;RJ ;NOVA IGUACU ;MARAPICU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 11607, Apto 303, BL 12 ;89.575,84;153.000,00;41.46;Não;Apartamento, 46.60 de área total, 46.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709580154
8,78771E+12;RJ ;NOVA IGUACU ;MARAPICU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 11607, Apto 302, BL 08 ;90.161,30;154.000,00;41.46;Não;Apartamento, 46.60 de área total, 46.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711130691
8,44443E+12;RJ ;NOVA IGUACU ;LAGOINHA ;RUA MARIA DE JESUS PEREIRA DA SILVA, N. 135, LT 10 QD H ;88.383,03;150.962,63;41.46;Não;Casa, 40.30 de área total, 40.30 de área privativa, 66.84 de área do terreno,  1 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425490050
8,44443E+12;RJ ;NOVA IGUACU ;LAGOINHA ;RUA MARIA DE JESUS PEREIRA DA SILVA, N. 198, Apto 102, PARTE LT 26 QD G ;88.053,64;150.400,00;41.46;Não;Apartamento, 50.79 de área total, 45.79 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430662344
8,7877E+12;RJ ;QUEIMADOS ;VILA SAO JOAO ; ESTRADA CABUÇU-QUEIMADOS, N. 757, Apto 406, BL 05 ;82.257,55;140.500,00;41.46;Não;Apartamento, 73.60 de área total, 46.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703293943
8,44441E+12;RJ ;QUEIMADOS ;VILA CAMARIM ;RUA MAGUARI, N. 31, Apto 102, LT 13, QD 43 ;83.135,75;142.000,00;41.46;Não;Apartamento, 35.42 de área total, 35.42 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407479385
8,44441E+12;RJ ;SAO GONCALO ;BOM RETIRO ;RUA AFONSO ARINOS, N. 253, CASA 06 ;88.990,38;152.000,00;41.46;Não;Casa, 62.89 de área total, 62.89 de área privativa, 35.15 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409582949
8,78771E+12;RJ ;SAO GONCALO ;MARIA PAULA ;RUA DALVA RAPOSO, N. 401, Apto 404, BL 01 ;90.161,30;154.000,00;41.46;Não;Apartamento, 45.18 de área total, 45.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710312400
8,78771E+12;RJ ;SAO GONCALO ;MARIA PAULA ;R DALVA RAPOSO, N. 260, Apto 204, BL 3 ;83.135,75;142.000,00;41.46;Não;Apartamento, 58.11 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712332778
8,44443E+12;RJ ;SAO GONCALO ;SANTA CATARINA ; TRAVESSA DONA ZULMIRA, N. 966, DISTRITO 04 CASA 09 ;81.964,82;140.000,00;41.46;Não;Casa, 85.00 de área total, 85.00 de área privativa, 118.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431614203
8,44443E+12;RJ ;SAO GONCALO ;MARAMBAIA ;RUA WITAMAR RANGEL BARCELOS, N. 269, CASA 2 APOLO III ;85.477,60;146.000,00;41.46;Não;Casa, 33.22 de área total, 33.22 de área privativa, 56.11 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429248939
1,44441E+12;RJ ;RIO BONITO ;RIO DO OURO ; ESTRADA DE LAVRAS, N. 1297, LT 30 ;129.488,72;222.406,47;41.78;Não;Casa, 178.00 de área total, 178.00 de área privativa, 931.61 de área do terreno,  4 qto(s), varanda, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409681710
8,4444E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA MAURICIO CABRAL, N. 137, LT 11 QD F ;153.359,12;263.644,41;41.84;Sim;Casa, 74.07 de área total, 74.07 de área privativa, 66.64 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401332617
8,44443E+12;RJ ;NOVA IGUACU ;PALHADA ;TRAVESSA SALINAS, N. 10, Apto 101, LT.09 QD.07 ;75.430,98;130.000,00;41.98;Não;Apartamento, 0.00 de área total, 48.66 de área privativa, 0.00 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428027475
1,44441E+12;RJ ;PETROPOLIS ;ARARAS ; RUA DA MATA, N. SN, LT 09, AREA B ;417.069,85;719.000,00;42.00;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 3500.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406789722
8,5555E+12;RJ ;NOVA IGUACU ;CENTRO ;RUA FRUTUOSO RANGEL, N. 87, Apto 102, 37 ;82.062,80;141.500,00;42.01;Não;Apartamento, 42.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555502023344
8,44443E+12;RJ ;NOVA IGUACU ;ADRIANOPOLIS ;RUA TRES, N. 100, QD D - LT10 ;74.436,59;128.500,00;42.08;Não;Casa, 31.17 de área total, 31.17 de área privativa, 49.95 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426240651
8,44442E+12;RJ ;NOVA IGUACU ;VILA DE CAVA ;RUA JOEL PINTO GUEDES, N. 170, LT 17 QD D ;77.622,60;134.000,00;42.08;Não;Casa, 45.00 de área total, 45.00 de área privativa, 151.26 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424738881
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM PALMARES ;RUA ANA CARLA, N. 110, Apto 502, BL 13 ;73.668,91;127.174,74;42.08;Não;Apartamento, 47.81 de área total, 47.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702631195
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM PALMARES ;RUA ANA CARLA, N. 110, Apto 104, BL 04 ;75.015,87;129.500,00;42.08;Não;Apartamento, 77.37 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703200023
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM PALMARES ;RUA ANA CARLA, N. 110, Apto 102, BL 6 ;75.015,87;129.500,00;42.08;Não;Apartamento, 77.34 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703207877
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM PALMARES ;RUA ANA CARLA, N. 110, Apto 302, BL, 03 ;79.939,69;138.000,00;42.08;Não;Apartamento, 43.30 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704724719
8,78771E+12;RJ ;NOVA IGUACU ;CERAMICA ;RUA B, N. 200, Apto 302, BL 09 ;78.201,87;135.000,00;42.08;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705729056
8,78771E+12;RJ ;NOVA IGUACU ;CERAMICA ;RUA B, N. 200, Apto 302, BL 01 ;74.726,23;129.000,00;42.08;Não;Apartamento, 80.39 de área total, 40.54 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706284740
8,78771E+12;RJ ;NOVA IGUACU ;CERAMICA ;RUA B, N. 250, Apto 403, BL 01 ;78.201,87;135.000,00;42.08;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706298229
8,44443E+12;RJ ;NOVA IGUACU ;PARQUE ALVORADA ;RUA NOVE, N. 36, CASA01, J13 ;76.464,05;132.000,00;42.08;Não;Casa, 32.40 de área total, 32.40 de área privativa, 50.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431930512
8,44443E+12;RJ ;NOVA IGUACU ;PALHADA ;RUA SAGRES, N. 40, CASA 01 LT 04 QD 08 ;77.043,32;133.000,00;42.08;Não;Casa, 0.00 de área total, 35.28 de área privativa, 66.66 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428436855
8,44443E+12;RJ ;NOVA IGUACU ;PALHADA ;RUA RORAIMA, N. 125, CS 03 LT 15 QD 09 ;79.360,41;137.000,00;42.08;Não;Casa, 32.07 de área total, 31.86 de área privativa, 66.34 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433145383
8,44442E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA SEIS, N. 26, CS 04 LT J QD D ;75.305,50;130.000,00;42.08;Não;Casa, 47.50 de área total, 47.50 de área privativa, 85.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416049525
8,44443E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA AGOSTINHO RODRIGUEZ DA SILVA (ANTIGA RUA SEIS), N. 70, CS 02 PARTE LT 07 QD E ;79.064,35;136.488,90;42.08;Não;Casa, 32.56 de área total, 32.56 de área privativa, 50.32 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425090273
8,44443E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA DEZ, N. 20, CS 03 PARTE LT 02 QD M ;77.912,23;134.500,00;42.08;Não;Casa, 31.54 de área total, 31.54 de área privativa, 51.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430082003
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 401, BL14 LT 01 ;78.201,87;135.000,00;42.08;Não;Apartamento, 100.91 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712375361
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 502, BL 25 ;80.167,19;138.392,73;42.08;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713370703
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 401, BL 09 ;73.567,68;127.000,00;42.08;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714106058
8,78772E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 503, BL 11 ;79.939,69;138.000,00;42.08;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716176444
8,78772E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 404, BL 11 ;73.567,68;127.000,00;42.08;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716816320
8,44442E+12;RJ ;NOVA IGUACU ;IPIRANGA ;RUA OITO, N. 55, PARTE LT 07 QD I ;74.726,23;129.000,00;42.08;Não;Casa, 33.00 de área total, 33.00 de área privativa, 51.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418612766
8,44442E+12;RJ ;NOVA IGUACU ;IPIRANGA ;RUA SEIS DE ABRIL, N. 393, ;73.996,31;127.739,94;42.08;Não;Casa, 40.53 de área total, 40.53 de área privativa, 180.00 de área do terreno,  1 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421496356
8,44443E+12;RJ ;NOVA IGUACU ;IPIRANGA ;RUA TRES, N. 30, CASA 01, LT 30 QD III ;75.305,50;130.000,00;42.08;Não;Casa, 34.24 de área total, 34.24 de área privativa, 49.20 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427564035
8,44443E+12;RJ ;NOVA IGUACU ;IPIRANGA ;RUA NOVE DE MARCO, N. 360, Apto 102, ;73.543,93;126.959,00;42.08;Não;Apartamento, 39.83 de área total, 39.83 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434372677
8,44442E+12;RJ ;NOVA IGUACU ;MARAPICU ;RUA TRES, N. 85, CS 05 PARTE LT 28 QD J ;79.360,41;137.000,00;42.08;Não;Casa, 32.67 de área total, 32.67 de área privativa, 50.49 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423069293
8,78771E+12;RJ ;NOVA IGUACU ;MARAPICU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 11607, Apto 203, BL 01 ;75.305,50;130.000,00;42.08;Não;Apartamento, 46.60 de área total, 46.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707888658
8,4444E+12;RJ ;NOVA IGUACU ;JARDIM GUANDU ;ESTRADA DO HUMAITA, N. 5769, Apto 201, BL 24 VG 110 ESTRADA MATO GROSSO ;76.464,05;132.000,00;42.08;Não;Apartamento, 90.48 de área total, 47.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402912412
8,55554E+12;RJ ;NOVA IGUACU ;CAMPO ALEGRE ; RUA DOUTOR JOHANN HEINRICH PESTALOZZI, N. SN, CS 05 ;51.639,47;89.200,00;42.11;Não;Casa, 54.92 de área total, 54.92 de área privativa, 54.88 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536233856
8,44441E+12;RJ ;SAO GONCALO ;JARDIM CATARINA ; RUA OURO FINO, N. 712, CASA 04 ;51.234,23;88.500,00;42.11;Não;Casa, 26.01 de área total, 26.01 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413346618
8,78771E+12;RJ ;NOVA IGUACU ;JARDIM SANTA EUGENIA ; RUA PROJETADA A, N. 141, Apto 406, BL 05 ;98.222,55;170.000,00;42.23;Não;Apartamento, 45.27 de área total, 45.27 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707975798
8,78771E+12;RJ ;NOVA IGUACU ;SANTA RITA ; RUA PROJETADA A, N. 141, Apto 202, BL 01 ;101.409,88;175.516,51;42.23;Não;Apartamento, 45.27 de área total, 45.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712972092
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM PALMARES ;RUA ANA CARLA, N. 110, Apto 101, BL 5 ;98.139,93;169.857,00;42.23;Não;Apartamento, 43.30 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702918575
8,78771E+12;RJ ;NOVA IGUACU ;CERAMICA ;RUA B, N. SN, Apto 103, BL 23 ;100.533,67;174.000,00;42.23;Não;Apartamento, 80.39 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707570070
